id,N,rankdist
140379,14,5513553319513
140380,14,5955591551111
140381,14,5539955113359
140382,14,1935599553951
140383,14,5593919339115
140384,14,5115193531595
140385,14,3533911533553
140386,14,9913139355515
140387,14,5551993351939
140388,14,9539511555595
140389,14,5559511333931
140390,14,3193351193533
140391,14,9151135155393
140392,14,9595555915151
140393,14,5351935195135
140394,14,3155195959931
140395,14,5559995135911
140396,14,9591559195593
140397,14,1115153993559
140398,14,9115555513595
140399,14,5353535155559
140400,14,5191513131135
140401,14,9595191153313
140402,14,1133155553995
140403,14,5995539553559
140404,14,3555139553315
140405,14,9595551595311
140406,14,5551195355955
140407,14,1555551115559
140408,14,5955953513995
140409,14,9515915513551
140410,14,9531333595555
140411,14,5519115951551
140412,14,9113155551559
140413,14,5359111939555
140414,14,9555399931319
140415,14,3531595351553
140416,14,5191955555959
140417,14,9593551513195
140418,14,5353139351551
140419,14,1959551515559
140420,14,3911519311555
140421,14,1559595115913
140422,14,5315511555531
140423,14,5119515519999
140424,14,1955399159539
140425,14,5555395559159
140426,14,5559931395351
140427,14,9131513515515
140428,14,1539519513535
140429,14,5931513115559
140430,14,5933339313111
140431,14,9995555159555
140432,14,5959331935935
140433,14,5555551533559
140434,14,9113539351115
140435,14,9391399559555
140436,14,9195359515953
140437,14,5591119195915
140438,14,5119555133193
140439,14,9595311599533
140440,14,5353553551151
140441,14,5511111595599
140442,14,5313551555913
140443,14,5319535353999
140444,14,3513195153355
140445,14,9591115155953
140446,14,9393911111195
140447,14,1553519135553
140448,14,5159133519535
140449,14,3113335555135
140450,14,5991559115991
140451,14,3511535515353
140452,14,5313953313539
140453,14,5331913311133
140454,14,1351135953155
140455,14,3915111311131
140456,14,1515151955919
140457,14,1595933135355
140458,14,9591955593395
140459,14,5191533353555
140460,14,5195311911595
140461,14,3593599531519
140462,14,9533133195391
140463,14,5939953315355
140464,14,9935955335931
140465,14,5551599915315
140466,14,5353559133511
140467,14,5591351513393
140468,14,9331395593119
140469,14,1555115559355
140470,14,9595193151595
140471,14,5515111951355
140472,14,5591595999159
140473,14,5535135555395
140474,14,5311159353935
140475,14,3959119393915
140476,14,3151555533553
140477,14,5555555559591
140478,14,5535555159913
140479,14,5519553511515
140480,14,5551115193953
140481,14,5533535535359
140482,14,3513913159599
140483,14,3951359599955
140484,14,1519551139335
140485,14,9555513933551
140486,14,5555151193359
140487,14,1153111951153
140488,14,5355155595531
140489,14,9139595953391
140490,14,1939313553315
140491,14,5115513995913
140492,14,5155191133515
140493,14,1395513553115
140494,14,9535359319393
140495,14,9191395911593
140496,14,5311953131135
140497,14,9115551531555
140498,14,3991195155995
140499,14,1595135153395
140500,14,9999355151153
140501,14,5935915351555
140502,14,3111513513353
140503,14,3155535133539
140504,14,5555595515955
140505,14,5991555135955
140506,14,1339515119599
140507,14,3311939931559
140508,14,3599555959955
140509,14,5533155333119
140510,14,5531353935959
140511,14,9355135359539
140512,14,5555359531939
140513,14,1593355595395
140514,14,3595395351511
140515,14,9135533331135
140516,14,9535599535591
140517,14,9331199931555
140518,14,3919515393515
140519,14,1315595155355
140520,14,5933155319955
140521,14,3555535395533
140522,14,3913115951353
140523,14,3115335355195
140524,14,1951511315355
140525,14,1113513353555
140526,14,1111335513999
140527,14,9551519991555
140528,14,3135191591539
140529,14,3559599959559
140530,14,3591993919995
140531,14,3599353999535
140532,14,5555559953959
140533,14,5935391355519
140534,14,5959595539151
140535,14,3151195959355
140536,14,3311591555915
140537,14,1535113113355
140538,14,5559333913555
140539,14,9559331115555
140540,14,5955311351331
140541,14,5991935535153
140542,14,9155335359551
140543,14,5599993119535
140544,14,9955959159155
140545,14,5313995391359
140546,14,3335559593555
140547,14,1553951151133
140548,14,9159115355335
140549,14,5591155533113
140550,14,1959915911535
140551,14,3153555511551
140552,14,3931111911999
140553,14,3559935333535
140554,14,5915119335935
140555,14,1359531553359
140556,14,1115511531159
140557,14,1153331359559
140558,14,5351915515395
140559,14,3515139399555
140560,14,5935915315511
140561,14,9531139313553
140562,14,9555313531911
140563,14,5113535115555
140564,14,5599539559391
140565,14,5519555319151
140566,14,9135539995191
140567,14,9199519315939
140568,14,5935999531513
140569,14,5519539353135
140570,14,5335955199555
140571,14,3395359135353
140572,14,5355931353333
140573,14,1531355511555
140574,14,5153935555555
140575,14,5393391951551
140576,14,9559315515355
140577,14,5311935591393
140578,14,9555115135513
140579,14,9599595513113
140580,14,1559355939531
140581,14,9555155135559
140582,14,1559959399955
140583,14,5519511595539
140584,14,5551539519915
140585,14,9933559353955
140586,14,3351119515135
140587,14,5515519531195
140588,14,3519911359393
140589,14,9515959935359
140590,14,5315193135995
140591,14,5539555315339
140592,14,9559935591511
140593,14,5953391595195
140594,14,5939353591399
140595,14,5335195135355
140596,14,9955355555131
140597,14,5515519553113
140598,14,5559551315551
140599,14,5933399915355
140600,14,5133555553539
140601,14,5911939539919
140602,14,1955533359951
140603,14,1553553351535
140604,14,5511539591599
140605,14,5351959351355
140606,14,3535533191331
140607,14,1195553535935
140608,14,5195151359535
140609,14,9395133115513
140610,14,5591533191559
140611,14,5519131599191
140612,14,5551953939559
140613,14,1995995315539
140614,14,9515995951531
140615,14,5959933333555
140616,14,5515535559319
140617,14,5119591593195
140618,14,5151315515935
140619,14,9959511553315
140620,14,5593333595519
140621,14,1331315935951
140622,14,9915111559535
140623,14,5951951355395
140624,14,9551531511551
140625,14,5533519919995
140626,14,3113359991519
140627,14,5319519193535
140628,14,9151315951151
140629,14,9551995353551
140630,14,1955539153391
140631,14,5555513395959
140632,14,5159335959119
140633,14,5539555399555
140634,14,3955359991131
140635,14,1195951531553
140636,14,5533553555111
140637,14,9359135393919
140638,14,5333539395553
140639,14,9115159555595
140640,14,1195513355555
140641,14,1511519935955
140642,14,9935915913539
140643,14,3355939359311
140644,14,5393959935315
140645,14,5539559315959
140646,14,9153539555155
140647,14,5593313559355
140648,14,5359593515559
140649,14,5555195313133
140650,14,5959555313555
140651,14,9915593535995
140652,14,5113153515135
140653,14,5555955315153
140654,14,1953999935535
140655,14,5195199995915
140656,14,1539593951153
140657,14,9159333915959
140658,14,9539355513353
140659,14,1339515911559
140660,14,5133551555393
140661,14,1335539195199
140662,14,3335559351591
140663,14,3555135111395
140664,14,5533591135555
140665,14,3311335555155
140666,14,1359151513553
140667,14,1955351155955
140668,14,5953531355531
140669,14,5391315955393
140670,14,1955195939199
140671,14,9535533591111
140672,14,9319515555151
140673,14,1551531933959
140674,14,5513335995995
140675,14,1515133533195
140676,14,9393955195955
140677,14,1115155953559
140678,14,5559515553155
140679,14,5551915993555
140680,14,5911511159533
140681,14,9535931195553
140682,14,5391535915315
140683,14,9953915911113
140684,14,5535151935133
140685,14,1535159511599
140686,14,9599333311935
140687,14,5915319959933
140688,14,1393911113559
140689,14,5513599599155
140690,14,5551559535531
140691,14,3531951355933
140692,14,5353555131955
140693,14,9535515395331
140694,14,9953555515319
140695,14,5595331911953
140696,14,9319111553919
140697,14,5151555595935
140698,14,5159519551595
140699,14,9535195153515
140700,14,3959591355115
140701,14,5599955595539
140702,14,5333595555155
140703,14,5555151555511
140704,14,5559953999599
140705,14,5153539559551
140706,14,9193155559155
140707,14,3533331511595
140708,14,3591513339995
140709,14,1993555539553
140710,14,3535955515553
140711,14,3515151533595
140712,14,3159913393133
140713,14,5311335913533
140714,14,9531195533335
140715,14,5515593939351
140716,14,1315139993355
140717,14,5553999515939
140718,14,1555595191315
140719,14,5593953153539
140720,14,5533955953913
140721,14,1551559355359
140722,14,1555531351519
140723,14,9535151995393
140724,14,5935311359199
140725,14,5591131391991
140726,14,5551513313595
140727,14,5551335135193
140728,14,1531359553539
140729,14,5555551151319
140730,14,5591955133535
140731,14,5393133113595
140732,14,5195139559355
140733,14,9519399359551
140734,14,1355553153519
140735,14,5115151135999
140736,14,9599915531351
140737,14,3355591193555
140738,14,5539313995155
140739,14,9519113995119
140740,14,5559531131959
140741,14,5535535595159
140742,14,1553591539315
140743,14,5111519555595
140744,14,5115553555151
140745,14,9935539111955
140746,14,5535551591595
140747,14,5995359519195
140748,14,3551911331155
140749,14,3531515555519
140750,14,9399595351315
140751,14,5339553595115
140752,14,5195559599539
140753,14,5159915111555
140754,14,5539533953591
140755,14,9555131111151
140756,14,9531911553511
140757,14,5913135391955
140758,14,5555913155135
140759,14,9535515911191
140760,14,1333555111553
140761,14,5511555535319
140762,14,3395939335135
140763,14,5193315355995
140764,14,3355515553591
140765,14,1115353555535
140766,14,5533515515591
140767,14,1153315351395
140768,14,9513195519135
140769,14,5515135955319
140770,14,9399195915153
140771,14,3559591195115
140772,14,3555553135915
140773,14,1155195111559
140774,14,5131959513315
140775,14,9553559351191
140776,14,5159355333953
140777,14,5595535111355
140778,14,5555159913553
140779,14,5555551135155
140780,14,5595953535551
140781,14,5535595955135
140782,14,3595539353553
140783,14,9351593915933
140784,14,1153135555935
140785,14,5513511595555
140786,14,1599531591119
140787,14,3155513559155
140788,14,5195519593353
140789,14,1595195139119
140790,14,9955193951135
140791,14,1535959951351
140792,14,5551955113351
140793,14,5155599355951
140794,14,3391955191555
140795,14,9113393335513
140796,14,1551355553555
140797,14,5555913515955
140798,14,3559555933955
140799,14,3539199515919
140800,14,5195935959535
140801,14,3595131515355
140802,14,9599113553515
140803,14,5999539935535
140804,14,5113599515535
140805,14,5531355551531
140806,14,1315195555533
140807,14,5951551555999
140808,14,5553399551159
140809,14,5935551959155
140810,14,9139513595195
140811,14,5519395311993
140812,14,3959155133953
140813,14,9591951355515
140814,14,5551995515595
140815,14,1595999393359
140816,14,1139355313311
140817,14,5513555555931
140818,14,5313953531599
140819,14,5193595135151
140820,14,5593513993959
140821,14,9135115535313
140822,14,5155193315155
140823,14,5199553353353
140824,14,9955599191135
140825,14,5359915559531
140826,14,5555331935913
140827,14,9915335559155
140828,14,5533339955151
140829,14,3991151315955
140830,14,1595555519131
140831,14,9315939555139
140832,14,5319195959955
140833,14,5535531513535
140834,14,5555155133515
140835,14,9955131351533
140836,14,9331153515195
140837,14,1953955315131
140838,14,3555959913155
140839,14,9351959935151
140840,14,9351311955111
140841,14,5953953915999
140842,14,9335355195535
140843,14,5153595195115
140844,14,3535559531939
140845,14,9191931915511
140846,14,3935551515355
140847,14,3911551355353
140848,14,5159153335935
140849,14,5115995515913
140850,14,3193115531335
140851,14,5995519113951
140852,14,9951535193995
140853,14,1915995959555
140854,14,3515995513135
140855,14,5559933133933
140856,14,5155335155391
140857,14,9595315155953
140858,14,9355513551551
140859,14,5931151915955
140860,14,1919991359133
140861,14,9599553915955
140862,14,1551513531519
140863,14,5919395355115
140864,14,9355335315139
140865,14,3531555555395
140866,14,5533151515313
140867,14,3551913933535
140868,14,1555559331955
140869,14,3595511531555
140870,14,9533913531135
140871,14,5315355191531
140872,14,5155155339551
140873,14,3951555359353
140874,14,9951519351353
140875,14,1539113135919
140876,14,5553555355335
140877,14,5555513955915
140878,14,5593555551155
140879,14,5595535513595
140880,14,5591159939195
140881,14,5595955391955
140882,14,5555995395599
140883,14,5935595315353
140884,14,9333315533135
140885,14,5335153935311
140886,14,3551359553155
140887,14,9599533155911
140888,14,1339159995359
140889,14,1931955915555
140890,14,9953955553155
140891,14,5999353115555
140892,14,5355535535555
140893,14,5939995355159
140894,14,9535331339553
140895,14,3355599519195
140896,14,5355951515553
140897,14,9551193311395
140898,14,5319935511359
140899,14,3193551555595
140900,14,1955593535995
140901,14,5995355515113
140902,14,5559553993551
140903,14,3553595355311
140904,14,1555339395511
140905,14,1531355351531
140906,14,9195959393355
140907,14,9555555951593
140908,14,9153935111559
140909,14,5559551951151
140910,14,5511955119519
140911,14,9595355115553
140912,14,5539595599599
140913,14,5555955593113
140914,14,5113935931513
140915,14,9331535159993
140916,14,1513555531395
140917,14,5533195315995
140918,14,5199355151955
140919,14,5933955939535
140920,14,9133993993113
140921,14,5511331531355
140922,14,3595955133315
140923,14,5535359595551
140924,14,1955155993595
140925,14,1155533555595
140926,14,9931935119915
140927,14,3335593153335
140928,14,5553551539991
140929,14,5351353155533
140930,14,1591115119915
140931,14,1355515915951
140932,14,5153533991511
140933,14,9153315153955
